0.08	-0.965884	-0.244183	-0.0862753	-0.436083	-0.241733	0.9696	-0.037957	-0.0486991	0.092921	-0.0158065	-0.995548	-0.0397098	
0.082	-0.965889	-0.244163	-0.0862672	-0.43608	-0.241715	0.969606	-0.0379325	-0.0486812	0.0929069	-0.0157866	-0.99555	-0.0397134	
0.084	-0.965893	-0.244152	-0.0862622	-0.436077	-0.241704	0.969609	-0.0379253	-0.0486751	0.0929001	-0.0157819	-0.99555	-0.0397149	
0.086	-0.965894	-0.244149	-0.0862565	-0.436074	-0.2417	0.969609	-0.037931	-0.0486772	0.092896	-0.0157891	-0.995551	-0.0397155	
0.088	-0.965893	-0.244153	-0.0862536	-0.436072	-0.241704	0.969608	-0.0379453	-0.0486857	0.0928966	-0.0158032	-0.99555	-0.0397152	
0.09	-0.965891	-0.244163	-0.0862523	-0.43607	-0.241711	0.969605	-0.0379671	-0.0486994	0.0929009	-0.0158239	-0.99555	-0.039714	
0.092	-0.965887	-0.24418	-0.0862498	-0.436068	-0.241726	0.9696	-0.0379945	-0.0487184	0.0929053	-0.0158496	-0.995549	-0.039713	
0.094	-0.965881	-0.244204	-0.0862494	-0.436068	-0.241747	0.969594	-0.038027	-0.0487415	0.0929132	-0.015879	-0.995548	-0.0397114	
0.096	-0.965873	-0.244236	-0.086248	-0.436066	-0.241775	0.969585	-0.0380714	-0.048775	0.0929232	-0.0159195	-0.995546	-0.039709	
0.098	-0.965859	-0.24429	-0.0862465	-0.436063	-0.241824	0.969571	-0.0381266	-0.0488193	0.092936	-0.0159685	-0.995544	-0.0397065	
0.1	-0.965842	-0.244358	-0.0862453	-0.43606	-0.241887	0.969553	-0.0381928	-0.0488743	0.0929521	-0.0160266	-0.995542	-0.0397029	
0.102	-0.965823	-0.244434	-0.0862438	-0.436057	-0.241956	0.969532	-0.0382664	-0.0489354	0.0929697	-0.0160914	-0.995539	-0.0396987	
0.104	-0.965801	-0.244521	-0.0862434	-0.436054	-0.242035	0.969509	-0.0383452	-0.0490017	0.09299	-0.0161599	-0.995536	-0.039694	
0.106	-0.96578	-0.244604	-0.086244	-0.436051	-0.242112	0.969487	-0.0384259	-0.0490701	0.0930116	-0.0162303	-0.995533	-0.0396887	
0.108	-0.965758	-0.244692	-0.0862432	-0.436047	-0.242192	0.969464	-0.0385065	-0.0491389	0.0930319	-0.0163005	-0.99553	-0.0396839	
0.11	-0.965735	-0.244781	-0.086244	-0.436045	-0.242274	0.96944	-0.0385882	-0.0492084	0.093054	-0.0163713	-0.995526	-0.0396789	
0.112	-0.965715	-0.24486	-0.086243	-0.436041	-0.242346	0.969419	-0.0386673	-0.0492755	0.0930736	-0.016441	-0.995523	-0.0396739	
0.114	-0.965695	-0.244941	-0.0862401	-0.436037	-0.24242	0.969397	-0.0387436	-0.0493397	0.0930908	-0.0165082	-0.995521	-0.0396701	
0.116	-0.965675	-0.245018	-0.0862384	-0.436033	-0.242491	0.969377	-0.038816	-0.0494011	0.0931082	-0.0165716	-0.995518	-0.0396659	
0.118	-0.965658	-0.245089	-0.0862344	-0.436029	-0.242556	0.969358	-0.0388839	-0.0494591	0.093122	-0.0166319	-0.995516	-0.039663	
0.12	-0.965641	-0.245157	-0.086231	-0.436025	-0.242619	0.96934	-0.0389452	-0.0495114	0.0931349	-0.0166858	-0.995514	-0.0396603	
0.122	-0.965628	-0.245209	-0.0862261	-0.436021	-0.242665	0.969326	-0.0390029	-0.0495591	0.093145	-0.0167382	-0.995512	-0.0396585	
0.124	-0.965616	-0.245258	-0.0862233	-0.436018	-0.24271	0.969313	-0.0390514	-0.0495996	0.093155	-0.0167814	-0.99551	-0.0396564	
0.126	-0.965606	-0.2453	-0.0862198	-0.436015	-0.242748	0.969301	-0.0390923	-0.0496338	0.0931623	-0.016818	-0.995509	-0.0396552	
0.128	-0.965598	-0.245331	-0.0862179	-0.436013	-0.242777	0.969293	-0.039125	-0.0496607	0.093169	-0.0168473	-0.995508	-0.0396538	
0.13	-0.965591	-0.245359	-0.0862155	-0.436011	-0.242802	0.969286	-0.0391482	-0.0496804	0.0931728	-0.0168678	-0.995507	-0.0396533	
0.132	-0.965588	-0.245372	-0.0862144	-0.43601	-0.242814	0.969282	-0.0391639	-0.0496935	0.0931758	-0.0168822	-0.995507	-0.0396527	
0.134	-0.965585	-0.245384	-0.086214	-0.43601	-0.242825	0.969279	-0.0391698	-0.0496999	0.0931771	-0.0168868	-0.995506	-0.0396528	
0.136	-0.965584	-0.245388	-0.0862139	-0.43601	-0.242829	0.969278	-0.0391702	-0.0497016	0.0931771	-0.0168868	-0.995506	-0.0396528	
0.138	-0.965584	-0.245387	-0.0862139	-0.43601	-0.242828	0.969278	-0.0391665	-0.0496999	0.0931762	-0.0168833	-0.995506	-0.039653	
0.14	-0.965585	-0.245385	-0.0862142	-0.43601	-0.242827	0.969279	-0.0391593	-0.0496958	0.0931747	-0.0168765	-0.995507	-0.0396533	
0.142	-0.965587	-0.245375	-0.0862144	-0.43601	-0.242818	0.969281	-0.039151	-0.0496896	0.0931727	-0.0168693	-0.995507	-0.0396537	
0.144	-0.965589	-0.245368	-0.0862162	-0.436011	-0.242812	0.969283	-0.0391408	-0.0496824	0.0931718	-0.0168596	-0.995507	-0.0396539	
0.146	-0.965592	-0.245356	-0.0862167	-0.436012	-0.242801	0.969287	-0.0391271	-0.0496725	0.0931687	-0.0168473	-0.995508	-0.0396546	
0.148	-0.965596	-0.24534	-0.0862173	-0.436013	-0.242786	0.969291	-0.0391104	-0.0496598	0.093165	-0.0168325	-0.995508	-0.0396553	
0.15	-0.965601	-0.24532	-0.0862183	-0.436014	-0.242769	0.969296	-0.03909	-0.0496438	0.0931607	-0.0168142	-0.995509	-0.0396562	
0.152	-0.965608	-0.245291	-0.0862195	-0.436016	-0.242742	0.969304	-0.0390649	-0.0496227	0.0931552	-0.0167923	-0.99551	-0.0396574	
0.154	-0.965618	-0.245252	-0.0862213	-0.436018	-0.242706	0.969314	-0.0390328	-0.0495944	0.0931484	-0.0167644	-0.995511	-0.0396587	
0.156	-0.965629	-0.245207	-0.0862217	-0.436019	-0.242664	0.969326	-0.0390017	-0.0495647	0.0931405	-0.0167383	-0.995512	-0.0396603	
0.158	-0.965642	-0.245154	-0.0862239	-0.436022	-0.242614	0.96934	-0.0389655	-0.0495298	0.0931328	-0.0167077	-0.995513	-0.0396619	
0.16	-0.965655	-0.245105	-0.086226	-0.436025	-0.242567	0.969353	-0.0389316	-0.0494964	0.0931258	-0.0166789	-0.995515	-0.0396633	
0.162	-0.96567	-0.245044	-0.0862283	-0.436027	-0.24251	0.969369	-0.0388963	-0.0494595	0.0931183	-0.0166498	-0.995516	-0.0396648	
0.164	-0.965684	-0.244986	-0.0862308	-0.436031	-0.242454	0.969384	-0.0388625	-0.0494223	0.0931115	-0.0166219	-0.995517	-0.0396662	
0.166	-0.965699	-0.244927	-0.0862333	-0.436034	-0.242399	0.969399	-0.0388279	-0.049385	0.0931045	-0.0165932	-0.995518	-0.0396677	
0.168	-0.965716	-0.244859	-0.0862359	-0.436037	-0.242333	0.969417	-0.0387944	-0.0493452	0.0930977	-0.0165666	-0.995519	-0.0396687	
0.17	-0.965732	-0.244795	-0.0862386	-0.43604	-0.242272	0.969434	-0.0387593	-0.0493056	0.0930908	-0.0165379	-0.99552	-0.0396701	
0.172	-0.965749	-0.244728	-0.0862426	-0.436044	-0.242208	0.969451	-0.0387255	-0.0492658	0.0930852	-0.0165104	-0.995521	-0.0396709	
0.174	-0.965765	-0.244661	-0.0862489	-0.436049	-0.242144	0.969469	-0.0386922	-0.0492266	0.0930821	-0.016483	-0.995522	-0.0396707	
0.176	-0.965779	-0.244602	-0.0862541	-0.436053	-0.242088	0.969484	-0.0386623	-0.04919	0.0930789	-0.0164581	-0.995523	-0.0396707	
0.178	-0.965794	-0.24454	-0.0862626	-0.436058	-0.242028	0.9695	-0.0386347	-0.0491557	0.0930793	-0.0164352	-0.995523	-0.0396691	
0.18	-0.965806	-0.244492	-0.086271	-0.436063	-0.241981	0.969512	-0.0386126	-0.049127	0.0930813	-0.0164163	-0.995523	-0.0396672	
0.182	-0.965816	-0.24445	-0.0862805	-0.436068	-0.241941	0.969523	-0.0385965	-0.0491032	0.0930859	-0.0164023	-0.995523	-0.0396644	
0.184	-0.965825	-0.244411	-0.0862894	-0.436072	-0.241902	0.969533	-0.0385855	-0.0490835	0.0930911	-0.0163932	-0.995523	-0.0396611	
0.186	-0.965832	-0.244377	-0.0863011	-0.436077	-0.241869	0.969542	-0.0385781	-0.049066	0.0931002	-0.0163864	-0.995522	-0.0396568	
0.188	-0.965839	-0.244346	-0.0863137	-0.436083	-0.241837	0.96955	-0.038576	-0.0490527	0.0931113	-0.0163844	-0.995521	-0.0396518	
0.19	-0.965845	-0.244317	-0.0863261	-0.436088	-0.241808	0.969557	-0.0385748	-0.0490407	0.0931226	-0.016383	-0.99552	-0.0396464	
0.192	-0.965851	-0.244289	-0.0863389	-0.436093	-0.24178	0.969564	-0.0385735	-0.049028	0.0931341	-0.0163813	-0.995519	-0.0396413	
0.194	-0.965857	-0.24426	-0.0863526	-0.436099	-0.241751	0.969571	-0.0385732	-0.0490157	0.0931469	-0.0163804	-0.995518	-0.0396356	
0.196	-0.965863	-0.244232	-0.0863653	-0.436105	-0.241723	0.969578	-0.0385722	-0.049002	0.0931585	-0.016379	-0.995517	-0.0396305	
0.198	-0.965868	-0.244208	-0.086378	-0.43611	-0.241698	0.969585	-0.0385722	-0.0489896	0.0931704	-0.0163783	-0.995515	-0.0396254	
0.2	-0.965873	-0.244187	-0.0863866	-0.436114	-0.241677	0.96959	-0.038573	-0.0489791	0.0931786	-0.016379	-0.995515	-0.0396215	
0.202	-0.965876	-0.244172	-0.0863968	-0.436118	-0.241661	0.969594	-0.0385728	-0.0489677	0.0931882	-0.0163778	-0.995514	-0.0396175	
0.204	-0.965877	-0.244162	-0.0864064	-0.436123	-0.241651	0.969596	-0.0385749	-0.0489589	0.0931978	-0.0163784	-0.995513	-0.0396134	
0.206	-0.965878	-0.244155	-0.0864123	-0.436125	-0.241644	0.969598	-0.0385754	-0.0489493	0.0932035	-0.0163781	-0.995512	-0.0396107	
0.208	-0.965877	-0.24416	-0.0864183	-0.436128	-0.241649	0.969597	-0.0385767	-0.0489414	0.0932098	-0.0163774	-0.995512	-0.0396083	
0.21	-0.965874	-0.24417	-0.0864226	-0.43613	-0.241658	0.969594	-0.0385786	-0.0489364	0.0932146	-0.0163773	-0.995511	-0.0396061	
0.212	-0.965869	-0.244189	-0.086427	-0.436131	-0.241677	0.969589	-0.0385791	-0.0489327	0.0932193	-0.0163749	-0.995511	-0.0396043	
0.214	-0.965863	-0.24421	-0.0864309	-0.436133	-0.241699	0.969584	-0.0385813	-0.0489314	0.093224	-0.016374	-0.995511	-0.0396025	
0.216	-0.965856	-0.244235	-0.0864336	-0.436134	-0.241723	0.969578	-0.0385829	-0.0489312	0.0932274	-0.0163725	-0.99551	-0.039601	
0.218	-0.96585	-0.244261	-0.0864361	-0.436134	-0.241749	0.969571	-0.0385844	-0.0489329	0.0932306	-0.0163708	-0.99551	-0.0395994	
0.22	-0.965844	-0.244283	-0.0864421	-0.436136	-0.24177	0.969566	-0.038588	-0.0489363	0.0932377	-0.0163708	-0.995509	-0.0395965	
0.222	-0.965837	-0.244306	-0.0864459	-0.436137	-0.241794	0.96956	-0.0385918	-0.0489412	0.0932427	-0.0163713	-0.995509	-0.0395943	
0.224	-0.965831	-0.244329	-0.0864532	-0.436139	-0.241816	0.969554	-0.0385958	-0.0489472	0.0932511	-0.0163712	-0.995508	-0.0395908	
0.226	-0.965826	-0.244345	-0.0864602	-0.436141	-0.241832	0.96955	-0.0386019	-0.0489548	0.0932597	-0.0163739	-0.995507	-0.0395868	
0.228	-0.965821	-0.244363	-0.08647	-0.436143	-0.241849	0.969546	-0.0386063	-0.0489614	0.0932706	-0.0163741	-0.995506	-0.0395818	
0.23	-0.965817	-0.244373	-0.0864797	-0.436146	-0.241858	0.969543	-0.0386123	-0.0489683	0.0932816	-0.0163765	-0.995505	-0.0395768	
0.232	-0.965813	-0.244387	-0.0864922	-0.436149	-0.241872	0.969539	-0.0386172	-0.0489751	0.0932951	-0.016377	-0.995504	-0.0395706	
0.234	-0.965808	-0.244401	-0.0865044	-0.436153	-0.241886	0.969536	-0.0386213	-0.0489816	0.0933082	-0.0163766	-0.995503	-0.0395645	
0.236	-0.965804	-0.244411	-0.0865167	-0.436156	-0.241894	0.969533	-0.0386262	-0.0489878	0.0933215	-0.0163774	-0.995501	-0.039558	
0.238	-0.9658	-0.244422	-0.0865292	-0.436159	-0.241906	0.969531	-0.0386281	-0.0489924	0.0933342	-0.0163751	-0.9955	-0.0395517	
0.24	-0.965797	-0.244433	-0.0865414	-0.436162	-0.241916	0.969528	-0.0386306	-0.0489976	0.0933469	-0.0163736	-0.995499	-0.0395453	
0.242	-0.965794	-0.244439	-0.0865552	-0.436166	-0.241922	0.969526	-0.0386316	-0.0490009	0.0933606	-0.0163706	-0.995498	-0.0395384	
0.244	-0.965789	-0.244453	-0.0865664	-0.436169	-0.241935	0.969523	-0.0386321	-0.0490052	0.0933719	-0.016367	-0.995497	-0.0395326	
0.246	-0.965786	-0.244461	-0.0865774	-0.436172	-0.241943	0.969521	-0.0386333	-0.0490097	0.093383	-0.0163646	-0.995496	-0.0395265	
0.248	-0.965783	-0.244472	-0.0865884	-0.436174	-0.241954	0.969518	-0.0386339	-0.049014	0.093394	-0.0163616	-0.995495	-0.0395208	
0.25	-0.965778	-0.244485	-0.0866009	-0.436178	-0.241967	0.969515	-0.0386343	-0.0490189	0.0934064	-0.0163576	-0.995494	-0.0395149	
0.252	-0.965775	-0.244495	-0.0866117	-0.43618	-0.241976	0.969513	-0.0386355	-0.0490239	0.0934173	-0.0163553	-0.995493	-0.0395088	
0.254	-0.96577	-0.24451	-0.0866227	-0.436183	-0.241991	0.969509	-0.0386358	-0.0490291	0.0934284	-0.0163514	-0.995492	-0.0395027	
0.256	-0.965766	-0.244519	-0.0866338	-0.436185	-0.242	0.969507	-0.038637	-0.0490341	0.0934395	-0.0163489	-0.995491	-0.0394962	
0.258	-0.965763	-0.24453	-0.0866434	-0.436186	-0.242011	0.969504	-0.0386375	-0.0490384	0.0934491	-0.016346	-0.99549	-0.0394904	
0.26	-0.965759	-0.244542	-0.0866573	-0.43619	-0.242023	0.969501	-0.0386377	-0.0490426	0.0934628	-0.0163416	-0.995489	-0.0394835	
0.262	-0.965755	-0.244552	-0.0866706	-0.436193	-0.242032	0.969499	-0.0386388	-0.0490475	0.0934763	-0.0163385	-0.995487	-0.039476	
0.264	-0.965751	-0.244561	-0.086682	-0.436195	-0.242042	0.969496	-0.0386387	-0.0490511	0.0934874	-0.0163347	-0.995486	-0.0394695	
0.266	-0.965748	-0.244571	-0.0866958	-0.436198	-0.242051	0.969494	-0.0386391	-0.0490548	0.0935011	-0.0163308	-0.995485	-0.0394619	
0.268	-0.965744	-0.244579	-0.0867117	-0.436202	-0.242058	0.969492	-0.0386399	-0.0490581	0.0935168	-0.016327	-0.995484	-0.0394533	
0.27	-0.965741	-0.244586	-0.0867322	-0.436208	-0.242066	0.96949	-0.0386391	-0.04906	0.0935366	-0.0163205	-0.995482	-0.0394436	
0.272	-0.965738	-0.24459	-0.0867496	-0.436213	-0.242069	0.969489	-0.0386398	-0.0490622	0.0935538	-0.0163165	-0.995481	-0.0394348	
0.274	-0.965736	-0.244593	-0.0867674	-0.436217	-0.242072	0.969489	-0.0386395	-0.0490631	0.093571	-0.0163116	-0.995479	-0.0394251	
0.276	-0.965733	-0.244595	-0.0867878	-0.436223	-0.242074	0.969488	-0.0386392	-0.0490634	0.0935907	-0.0163062	-0.995477	-0.0394148	
0.278	-0.965732	-0.244595	-0.0868081	-0.436229	-0.242073	0.969488	-0.0386395	-0.0490639	0.0936105	-0.0163015	-0.995475	-0.0394044	
0.28	-0.965729	-0.244599	-0.0868258	-0.436234	-0.242077	0.969487	-0.0386388	-0.0490642	0.0936275	-0.0162961	-0.995474	-0.0393956	
0.282	-0.965727	-0.244598	-0.0868486	-0.436241	-0.242075	0.969488	-0.038639	-0.0490642	0.0936496	-0.0162909	-0.995472	-0.0393845	
0.284	-0.965725	-0.244598	-0.0868703	-0.436247	-0.242076	0.969488	-0.0386387	-0.049064	0.0936707	-0.0162851	-0.99547	-0.0393736	
0.286	-0.965723	-0.244601	-0.0868895	-0.436252	-0.242078	0.969487	-0.0386377	-0.0490636	0.0936891	-0.0162793	-0.995468	-0.0393637	
0.288	-0.965721	-0.2446	-0.0869086	-0.436257	-0.242077	0.969488	-0.0386379	-0.0490636	0.0937076	-0.0162749	-0.995467	-0.0393539	
0.29	-0.965719	-0.244602	-0.0869276	-0.436263	-0.242079	0.969487	-0.038637	-0.0490633	0.0937258	-0.0162691	-0.995465	-0.0393442	
0.292	-0.965717	-0.244603	-0.0869469	-0.436268	-0.242079	0.969487	-0.0386366	-0.0490631	0.0937445	-0.016264	-0.995463	-0.0393343	
0.294	-0.965716	-0.244602	-0.0869646	-0.436273	-0.242078	0.969487	-0.0386367	-0.049063	0.0937617	-0.0162599	-0.995462	-0.0393251	
0.296	-0.965713	-0.244605	-0.0869838	-0.436278	-0.24208	0.969487	-0.0386357	-0.0490626	0.0937801	-0.016254	-0.99546	-0.039315	
0.298	-0.965713	-0.244602	-0.0870013	-0.436282	-0.242077	0.969487	-0.0386363	-0.0490627	0.0937972	-0.0162506	-0.995459	-0.0393054	
0.3	-0.965711	-0.244602	-0.0870155	-0.436284	-0.242078	0.969487	-0.0386357	-0.0490623	0.0938108	-0.0162464	-0.995457	-0.0392967	
0.302	-0.965709	-0.244605	-0.0870334	-0.436289	-0.24208	0.969487	-0.0386347	-0.0490619	0.093828	-0.0162408	-0.995456	-0.0392871	
0.304	-0.965708	-0.244604	-0.0870498	-0.436292	-0.242079	0.969487	-0.0386345	-0.0490617	0.0938438	-0.0162367	-0.995455	-0.0392774	
0.306	-0.965706	-0.244606	-0.0870665	-0.436296	-0.24208	0.969487	-0.0386334	-0.0490608	0.0938598	-0.0162314	-0.995453	-0.039268	
0.308	-0.965704	-0.244605	-0.0870855	-0.4363	-0.242079	0.969487	-0.0386333	-0.0490606	0.0938782	-0.0162268	-0.995451	-0.0392575	
0.31	-0.965702	-0.244606	-0.0871059	-0.436305	-0.24208	0.969487	-0.0386326	-0.0490602	0.0938978	-0.016221	-0.99545	-0.0392457	
0.312	-0.9657	-0.244607	-0.0871214	-0.436307	-0.242081	0.969487	-0.0386312	-0.0490591	0.0939125	-0.0162157	-0.995448	-0.0392361	
0.314	-0.965699	-0.244607	-0.0871379	-0.436309	-0.242081	0.969487	-0.0386307	-0.0490587	0.0939284	-0.0162112	-0.995447	-0.0392249	
0.316	-0.965697	-0.244607	-0.0871558	-0.436311	-0.242081	0.969487	-0.0386296	-0.0490577	0.0939454	-0.0162057	-0.995445	-0.0392132	
0.318	-0.965696	-0.244608	-0.087171	-0.436313	-0.242082	0.969487	-0.0386285	-0.0490571	0.09396	-0.0162009	-0.995444	-0.0392026	
0.32	-0.965694	-0.244608	-0.087189	-0.436315	-0.242082	0.969487	-0.0386274	-0.049056	0.0939771	-0.0161954	-0.995443	-0.0391909	
0.322	-0.965692	-0.24461	-0.087207	-0.436317	-0.242084	0.969486	-0.0386258	-0.0490548	0.0939942	-0.0161892	-0.995441	-0.0391791	
0.324	-0.965691	-0.244609	-0.0872222	-0.436318	-0.242082	0.969487	-0.0386251	-0.0490538	0.0940088	-0.016185	-0.99544	-0.0391681	
0.326	-0.965689	-0.244609	-0.0872388	-0.436319	-0.242082	0.969487	-0.0386236	-0.0490525	0.0940245	-0.0161794	-0.995438	-0.0391555	
0.328	-0.965687	-0.244611	-0.0872543	-0.43632	-0.242083	0.969486	-0.0386224	-0.0490519	0.0940393	-0.0161743	-0.995437	-0.0391442	
0.33	-0.965686	-0.244609	-0.0872745	-0.436322	-0.242082	0.969487	-0.0386216	-0.0490509	0.0940587	-0.0161687	-0.995435	-0.0391306	
0.332	-0.965684	-0.244613	-0.0872913	-0.436323	-0.242085	0.969486	-0.0386198	-0.0490501	0.0940746	-0.0161626	-0.995434	-0.0391184	
0.334	-0.965682	-0.244613	-0.0873066	-0.436322	-0.242085	0.969486	-0.0386182	-0.0490487	0.0940891	-0.0161572	-0.995433	-0.0391059	
0.336	-0.965681	-0.244614	-0.0873182	-0.436319	-0.242086	0.969486	-0.0386169	-0.0490479	0.0941	-0.0161531	-0.995432	-0.0390937	
0.338	-0.965679	-0.244618	-0.087331	-0.436317	-0.24209	0.969485	-0.0386146	-0.0490469	0.0941119	-0.0161474	-0.995431	-0.0390814	
0.34	-0.965677	-0.244618	-0.0873462	-0.436315	-0.24209	0.969485	-0.0386133	-0.049046	0.0941264	-0.0161423	-0.995429	-0.0390676	
0.342	-0.965675	-0.244622	-0.0873604	-0.436313	-0.242094	0.969484	-0.038611	-0.049045	0.0941397	-0.0161363	-0.995428	-0.0390546	
0.344	-0.965673	-0.244622	-0.0873781	-0.436312	-0.242094	0.969484	-0.0386098	-0.0490442	0.0941565	-0.0161307	-0.995427	-0.0390401	
0.346	-0.965672	-0.244624	-0.0873911	-0.436308	-0.242096	0.969484	-0.0386077	-0.0490431	0.0941686	-0.0161253	-0.995426	-0.0390262	
